FIR_ID,FIR_Number,Station_ID,District,Incident_Date,FIR_Date,Crime_Head,Crime_Subhead,BNS_Sections,Latitude,Longitude,Complainant_ID,Victim_ID,Accused_ID,Investigating_Officer,Status
FIR202504070,FIR/4070/2025,PS0039,Ballari,2025-07-16 23:06,2025-07-20 01:06,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),15.348821,76.917696,P003444,P005870,P009814,PI Naveen Patil,Chargesheeted
FIR202503731,FIR/3731/2025,PS0237,Chikkaballapura,2025-07-19 00:52,2025-07-20 03:52,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.351967,77.660767,P004058,P006891,P009858,PI Ramesh Gowda,Chargesheeted
FIR202501032,FIR/1032/2025,PS0074,Bengaluru Rural,2025-07-18 21:26,2025-07-20 05:26,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.177389,77.59048,P005397,P008833,P009196,SI Ravi Kumar,Closed
FIR202502619,FIR/2619/2025,PS0187,Bidar,2025-07-19 20:39,2025-07-20 06:39,Dacoity,Bank Dacoity,BNS 310(2),17.972934,77.696245,P002188,P006322,P005160,SI Ravi Kumar,Chargesheeted
FIR202502204,FIR/2204/2025,PS0060,Belagavi,2025-07-18 04:44,2025-07-20 06:44,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),16.024219,74.514876,P002645,P001913,P009468,PI Ramesh Gowda,Chargesheeted
FIR202501917,FIR/1917/2025,PS0095,Bengaluru Rural,2025-07-15 01:49,2025-07-20 12:49,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.083598,77.411647,P005074,P006295,P009405,PI Lakshmi Devi,Chargesheeted
FIR202503179,FIR/3179/2025,PS0086,Bengaluru Rural,2025-07-19 02:21,2025-07-20 14:21,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.30326,77.493818,P001958,P007353,P003786,SI Mahesh Bhat,Under Investigation
FIR202502036,FIR/2036/2025,PS0220,Chamarajanagar,2025-07-20 05:08,2025-07-20 16:08,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",11.799808,76.817604,P004304,P008820,P003269,SI Divya Hegde,Under Investigation
FIR202501666,FIR/1666/2025,PS0229,Chamarajanagar,2025-07-15 13:13,2025-07-20 23:13,Murder,Gang Conflict,BNS 103(1),12.059813,77.000744,P002466,P006697,P007815,PI Harish Naik,Under Investigation
FIR202500505,FIR/0505/2025,PS0210,Chamarajanagar,2025-07-20 12:34,2025-07-20 23:34,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.007478,76.796617,P001627,P006451,P006226,PI Lakshmi Devi,Chargesheeted
FIR202504629,FIR/4629/2025,PS0145,Bengaluru Urban,2025-07-20 00:24,2025-07-21 03:24,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",12.829158,77.600811,P000278,P006189,P003334,SI Mahesh Bhat,Under Investigation
FIR202503834,FIR/3834/2025,PS0067,Belagavi,2025-07-19 18:21,2025-07-21 04:21,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",15.882326,74.715972,P007612,P004429,P004743,PI Ramesh Gowda,Chargesheeted
FIR202502263,FIR/2263/2025,PS0123,Bengaluru Urban,2025-07-17 19:15,2025-07-21 06:15,Fraud,Land Scam,BNS 318(4),13.020208,77.473377,P006584,P000152,P009392,PI Chetan Kumar,Under Investigation
FIR202503680,FIR/3680/2025,PS0180,Bidar,2025-07-19 08:23,2025-07-21 10:23,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",18.028456,77.433644,P008831,P004700,P001093,PI Naveen Patil,Chargesheeted
FIR202500991,FIR/0991/2025,PS0124,Bengaluru Urban,2025-07-21 01:25,2025-07-21 11:25,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.094243,77.667761,P002670,P005181,P008432,SI Prakash Sharma,Chargesheeted
FIR202500251,FIR/0251/2025,PS0212,Chamarajanagar,2025-07-20 07:52,2025-07-21 13:52,Theft,House Theft,BNS 303(2),12.016886,76.8516,P005297,P003032,P006184,PI Harish Naik,Chargesheeted
FIR202504366,FIR/4366/2025,PS0178,Bidar,2025-07-21 11:01,2025-07-21 16:01,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),17.878328,77.473661,P007321,P004600,P007755,PI Harish Naik,Chargesheeted
FIR202502144,FIR/2144/2025,PS0002,Bagalkote,2025-07-18 09:11,2025-07-21 16:11,Robbery,Highway Robbery,BNS 309(4),16.118509,75.50194,P009720,P007856,P004974,PI Suresh Kulkarni,Chargesheeted
FIR202503796,FIR/3796/2025,PS0009,Bagalkote,2025-07-19 17:37,2025-07-21 19:37,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",16.059572,75.781838,P005924,P006480,P000609,PI Suresh Kulkarni,Chargesheeted
FIR202501222,FIR/1222/2025,PS0086,Bengaluru Rural,2025-07-20 10:20,2025-07-21 20:20,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.323782,77.467937,P003516,P007673,P002793,PI Chetan Kumar,Under Investigation
FIR202504941,FIR/4941/2025,PS0030,Ballari,2025-07-21 22:21,2025-07-22 01:21,Robbery,Highway Robbery,BNS 309(4),15.208643,76.811824,P002279,P008953,"P004431, P006155",PI Ramesh Gowda,Chargesheeted
FIR202502949,FIR/2949/2025,PS0196,Chamarajanagar,2025-07-20 05:57,2025-07-22 06:57,Vehicle Theft,Car Theft,BNS 303(2),11.982942,76.933036,P009106,P002016,P009747,SI Prakash Sharma,Under Investigation
FIR202501354,FIR/1354/2025,PS0230,Chamarajanagar,2025-07-19 03:33,2025-07-22 07:33,Murder,Gang Conflict,BNS 103(1),11.755017,77.042611,P007149,P008365,P007886,PI Harish Naik,Chargesheeted
FIR202503347,FIR/3347/2025,PS0226,Chamarajanagar,2025-07-21 21:24,2025-07-22 09:24,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",11.749349,77.020469,P005212,P002693,P004481,SI Divya Hegde,Chargesheeted
FIR202503557,FIR/3557/2025,PS0042,Ballari,2025-07-21 06:19,2025-07-22 12:19,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),15.05942,77.013408,P005091,P006388,"P001763, P009666",PI Chetan Kumar,Chargesheeted
FIR202503134,FIR/3134/2025,PS0239,Chikkaballapura,2025-07-19 11:36,2025-07-22 12:36,Robbery,Highway Robbery,BNS 309(4),13.452609,77.689399,P007750,P005501,P006085,SI Divya Hegde,Under Investigation
FIR202503172,FIR/3172/2025,PS0118,Bengaluru Urban,2025-07-22 05:38,2025-07-22 13:38,Dacoity,Armed Dacoity,BNS 310(2),12.771248,77.682453,P006535,P004039,P004046,PI Lakshmi Devi,Chargesheeted
FIR202500470,FIR/0470/2025,PS0012,Bagalkote,2025-07-19 10:56,2025-07-22 13:56,Vehicle Theft,Car Theft,BNS 303(2),16.286839,75.8359,P009934,P004369,P006018,PI Ramesh Gowda,Closed
FIR202501310,FIR/1310/2025,PS0145,Bengaluru Urban,2025-07-22 11:18,2025-07-22 15:18,Vehicle Theft,Car Theft,BNS 303(2),12.79363,77.574554,P001816,P002147,P005365,PI Suresh Kulkarni,Chargesheeted
FIR202500929,FIR/0929/2025,PS0158,Bidar,2025-07-19 05:19,2025-07-22 16:19,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.919557,77.494458,P003472,P009079,P007610,PI Chetan Kumar,Chargesheeted
FIR202503079,FIR/3079/2025,PS0030,Ballari,2025-07-22 12:39,2025-07-22 16:39,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",15.186077,76.843041,P003042,P003135,P009094,PI Naveen Patil,Chargesheeted
FIR202503137,FIR/3137/2025,PS0019,Bagalkote,2025-07-22 13:21,2025-07-22 22:21,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",16.044427,75.87409,P000219,P000123,P001237,SI Divya Hegde,Chargesheeted
FIR202501737,FIR/1737/2025,PS0122,Bengaluru Urban,2025-07-22 12:46,2025-07-22 22:46,Vehicle Theft,Car Theft,BNS 303(2),13.096371,77.558239,P009341,P008754,P009243,PI Ramesh Gowda,Chargesheeted
FIR202501828,FIR/1828/2025,PS0212,Chamarajanagar,2025-07-22 17:32,2025-07-22 23:32,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),12.049113,76.842821,P009778,P002899,P007277,SI Divya Hegde,Chargesheeted
FIR202504982,FIR/4982/2025,PS0069,Belagavi,2025-07-20 02:04,2025-07-23 04:04,Dacoity,Armed Dacoity,BNS 310(2),15.830048,74.359597,P007306,P008146,P009385,SI Ravi Kumar,Under Investigation
FIR202504128,FIR/4128/2025,PS0240,Chikkaballapura,2025-07-22 23:29,2025-07-23 04:29,Vehicle Theft,Car Theft,BNS 303(2),13.383364,77.798108,P004649,P005609,P005857,PI Lakshmi Devi,Under Investigation
FIR202502329,FIR/2329/2025,PS0162,Bidar,2025-07-23 01:15,2025-07-23 06:15,Fraud,Corporate Fraud,BNS 318(4),18.019917,77.476368,P002848,P009144,P000749,PI Ramesh Gowda,Closed
FIR202500148,FIR/0148/2025,PS0120,Bengaluru Urban,2025-07-21 14:47,2025-07-23 15:47,Fraud,Land Scam,BNS 318(4),13.126165,77.404215,P001187,P001951,P007634,SI Divya Hegde,Chargesheeted
FIR202500895,FIR/0895/2025,PS0009,Bagalkote,2025-07-22 17:22,2025-07-23 23:22,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),16.073485,75.745549,P001460,P005481,P008361,SI Prakash Sharma,Chargesheeted
FIR202502203,FIR/2203/2025,PS0049,Belagavi,2025-07-23 20:50,2025-07-23 23:50,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",15.906157,74.556101,P007102,P000811,P006266,SI Ganesh Rao,Under Investigation
FIR202503406,FIR/3406/2025,PS0173,Bidar,2025-07-23 17:09,2025-07-24 04:09,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.767024,77.596495,P008022,P002077,P001017,PI Suresh Kulkarni,Chargesheeted
FIR202500088,FIR/0088/2025,PS0032,Ballari,2025-07-24 11:46,2025-07-24 13:46,Vehicle Theft,Car Theft,BNS 303(2),15.172711,76.907807,P006564,P005704,P003014,SI Ravi Kumar,Chargesheeted
FIR202500563,FIR/0563/2025,PS0228,Chamarajanagar,2025-07-24 12:48,2025-07-24 13:48,Fraud,Cheating,BNS 318(4),12.114105,77.1269,P009695,P005487,P009683,SI Divya Hegde,Chargesheeted
FIR202500693,FIR/0693/2025,PS0123,Bengaluru Urban,2025-07-21 12:51,2025-07-24 15:51,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.004195,77.494032,P009995,P000213,P000773,PI Chetan Kumar,Chargesheeted
FIR202500850,FIR/0850/2025,PS0226,Chamarajanagar,2025-07-23 03:52,2025-07-24 15:52,Theft,Pocket Pick,BNS 303(2),11.752655,77.027425,P001730,P007040,P004465,SI Divya Hegde,Under Investigation
FIR202500393,FIR/0393/2025,PS0133,Bengaluru Urban,2025-07-24 12:17,2025-07-24 16:17,Vehicle Theft,Car Theft,BNS 303(2),13.017652,77.517187,P001065,P007590,P007948,SI Divya Hegde,Under Investigation
FIR202504869,FIR/4869/2025,PS0143,Bengaluru Urban,2025-07-24 15:56,2025-07-24 20:56,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),12.788395,77.394428,P006786,P002301,P007713,PI Chetan Kumar,Chargesheeted
FIR202504326,FIR/4326/2025,PS0178,Bidar,2025-07-22 16:59,2025-07-25 00:59,Dacoity,Bank Dacoity,BNS 310(2),17.863625,77.50016,P006647,P008660,P008312,PI Ramesh Gowda,Under Investigation
FIR202503649,FIR/3649/2025,PS0221,Chamarajanagar,2025-07-21 21:03,2025-07-25 03:03,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",12.035818,77.106269,P007845,P005064,"P007873, P006421",SI Prakash Sharma,Chargesheeted
FIR202504783,FIR/4783/2025,PS0213,Chamarajanagar,2025-07-24 17:43,2025-07-25 04:43,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",12.054324,76.912779,P001442,P001561,P001659,SI Mahesh Bhat,Chargesheeted
FIR202500707,FIR/0707/2025,PS0191,Bidar,2025-07-24 02:25,2025-07-25 05:25,Dacoity,Armed Dacoity,BNS 310(2),17.922858,77.376572,P003485,P002243,P003423,SI Mahesh Bhat,Chargesheeted
FIR202500662,FIR/0662/2025,PS0024,Bagalkote,2025-07-23 22:39,2025-07-25 05:39,Robbery,Highway Robbery,BNS 309(4),16.394283,75.53169,P004278,P008588,P007325,SI Ganesh Rao,Closed
FIR202502377,FIR/2377/2025,PS0034,Ballari,2025-07-25 04:40,2025-07-25 06:40,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",14.991191,77.104759,P007617,P009466,P007752,PI Chetan Kumar,Under Investigation
FIR202504160,FIR/4160/2025,PS0234,Chamarajanagar,2025-07-24 23:15,2025-07-25 10:15,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",12.023191,76.811567,P006266,P003674,P004153,PI Ramesh Gowda,Under Investigation
FIR202504563,FIR/4563/2025,PS0164,Bidar,2025-07-25 05:39,2025-07-25 10:39,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.952609,77.466259,P000215,P001272,P005782,SI Prakash Sharma,Chargesheeted
FIR202503303,FIR/3303/2025,PS0103,Bengaluru Rural,2025-07-25 08:36,2025-07-25 15:36,Dacoity,Armed Dacoity,BNS 310(2),13.348795,77.453003,P005528,P002264,P004859,PI Chetan Kumar,Untraced
FIR202500641,FIR/0641/2025,PS0095,Bengaluru Rural,2025-07-24 10:33,2025-07-25 20:33,Fraud,Corporate Fraud,BNS 318(4),13.099396,77.388015,P005111,P008108,P001989,SI Divya Hegde,Chargesheeted
FIR202502938,FIR/2938/2025,PS0071,Bengaluru Rural,2025-07-25 18:51,2025-07-25 23:51,Dacoity,Bank Dacoity,BNS 310(2),13.036241,77.48513,P000262,P001831,P006809,SI Ganesh Rao,Under Investigation
FIR202502278,FIR/2278/2025,PS0127,Bengaluru Urban,2025-07-26 01:49,2025-07-26 05:49,Fraud,Land Scam,BNS 318(4),13.109231,77.639629,P007024,P002557,P007401,SI Ganesh Rao,Chargesheeted
FIR202501590,FIR/1590/2025,PS0035,Ballari,2025-07-25 02:59,2025-07-26 06:59,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),15.234365,76.86594,P002473,P004527,P007964,PI Lakshmi Devi,Chargesheeted
FIR202502707,FIR/2707/2025,PS0102,Bengaluru Rural,2025-07-23 03:54,2025-07-26 07:54,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.1051,77.664559,P004638,P006871,P003008,PI Harish Naik,Chargesheeted
FIR202503394,FIR/3394/2025,PS0209,Chamarajanagar,2025-07-26 02:44,2025-07-26 09:44,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",12.068776,76.987052,P009591,P005484,P008282,PI Chetan Kumar,Under Investigation
FIR202503216,FIR/3216/2025,PS0034,Ballari,2025-07-25 08:18,2025-07-26 12:18,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",14.993337,77.109577,P004927,P000277,P000613,PI Naveen Patil,Chargesheeted
FIR202502524,FIR/2524/2025,PS0238,Chikkaballapura,2025-07-26 12:44,2025-07-26 13:44,Murder,Gang Conflict,BNS 103(1),13.340735,77.90768,P005692,P003858,"P005218, P005591",PI Lakshmi Devi,Chargesheeted
FIR202503513,FIR/3513/2025,PS0023,Bagalkote,2025-07-26 12:16,2025-07-26 17:16,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",16.101001,75.814437,P008506,P004307,P005615,PI Suresh Kulkarni,Under Investigation
FIR202503220,FIR/3220/2025,PS0035,Ballari,2025-07-26 05:42,2025-07-26 17:42,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),15.218591,76.838881,P004402,P001766,P005546,SI Ganesh Rao,Chargesheeted
FIR202502946,FIR/2946/2025,PS0188,Bidar,2025-07-24 12:33,2025-07-26 23:33,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",17.930661,77.718148,P000611,P009428,P008856,SI Prakash Sharma,Under Investigation
FIR202501273,FIR/1273/2025,PS0057,Belagavi,2025-07-26 14:46,2025-07-26 23:46,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",15.687836,74.406969,P000572,P002562,P007092,SI Divya Hegde,Chargesheeted
FIR202501388,FIR/1388/2025,PS0034,Ballari,2025-07-26 19:19,2025-07-27 00:19,Murder,Dowry Homicide,BNS 103(1),14.98679,77.082937,P001415,P005742,P002868,PI Lakshmi Devi,Under Investigation
FIR202501780,FIR/1780/2025,PS0077,Bengaluru Rural,2025-07-24 19:11,2025-07-27 02:11,Dacoity,Bank Dacoity,BNS 310(2),13.371542,77.600145,P001362,P005317,P009208,PI Naveen Patil,Under Investigation
FIR202503844,FIR/3844/2025,PS0210,Chamarajanagar,2025-07-26 15:13,2025-07-27 02:13,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),11.994341,76.800584,P001783,P009063,P001823,SI Prakash Sharma,Under Investigation
FIR202503488,FIR/3488/2025,PS0182,Bidar,2025-07-26 19:50,2025-07-27 02:50,Murder,Gang Conflict,BNS 103(1),17.902317,77.683608,P006534,P007446,P008482,PI Naveen Patil,Chargesheeted
FIR202503355,FIR/3355/2025,PS0225,Chamarajanagar,2025-07-26 21:56,2025-07-27 05:56,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),11.999004,76.789764,P009135,P002924,P004168,SI Divya Hegde,Under Investigation
FIR202503412,FIR/3412/2025,PS0034,Ballari,2025-07-25 03:55,2025-07-27 06:55,Fraud,Corporate Fraud,BNS 318(4),15.010535,77.077401,P003244,P009219,P000026,PI Suresh Kulkarni,Chargesheeted
FIR202504746,FIR/4746/2025,PS0094,Bengaluru Rural,2025-07-27 06:06,2025-07-27 08:06,Assault,Public Affray,"BNS 115(2), BNS 117(2)",13.074918,77.671584,P005556,P008622,P004469,PI Harish Naik,Chargesheeted
FIR202500442,FIR/0442/2025,PS0030,Ballari,2025-07-27 01:31,2025-07-27 12:31,Assault,Public Affray,"BNS 115(2), BNS 117(2)",15.187408,76.829724,P004876,P001317,P003523,PI Ramesh Gowda,Under Investigation
FIR202502942,FIR/2942/2025,PS0011,Bagalkote,2025-07-27 03:34,2025-07-27 13:34,Fraud,Land Scam,BNS 318(4),16.17071,75.682251,P004728,P004380,P000517,PI Harish Naik,Under Investigation
FIR202504547,FIR/4547/2025,PS0023,Bagalkote,2025-07-27 03:34,2025-07-27 13:34,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),16.09863,75.806466,P000028,P004857,P004787,SI Ravi Kumar,Under Investigation
FIR202500652,FIR/0652/2025,PS0147,Bengaluru Urban,2025-07-27 13:13,2025-07-27 14:13,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.934018,77.535026,P002862,P001927,P007029,PI Ramesh Gowda,Chargesheeted
FIR202501012,FIR/1012/2025,PS0151,Bengaluru Urban,2025-07-24 07:43,2025-07-27 14:43,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.861306,77.453038,P003974,P009817,P002566,PI Lakshmi Devi,Under Investigation
FIR202504138,FIR/4138/2025,PS0102,Bengaluru Rural,2025-07-26 07:27,2025-07-27 19:27,Robbery,Chain Snatching with Force,BNS 309(4),13.111946,77.653397,P007130,P005707,P001926,PI Lakshmi Devi,Chargesheeted
FIR202503740,FIR/3740/2025,PS0170,Bidar,2025-07-25 07:38,2025-07-27 19:38,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),17.902449,77.394895,P002503,P005345,P000899,PI Ramesh Gowda,Chargesheeted
FIR202502757,FIR/2757/2025,PS0182,Bidar,2025-07-26 14:29,2025-07-27 20:29,Murder,Gang Conflict,BNS 103(1),17.905348,77.679109,P004313,P000149,P006770,SI Mahesh Bhat,Under Investigation
FIR202501991,FIR/1991/2025,PS0002,Bagalkote,2025-07-26 20:01,2025-07-27 21:01,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",16.098137,75.518806,P006027,P004826,P005630,SI Mahesh Bhat,Under Investigation
FIR202502184,FIR/2184/2025,PS0226,Chamarajanagar,2025-07-27 11:52,2025-07-27 21:52,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",11.772363,76.988329,P005032,P008644,P008943,SI Mahesh Bhat,Chargesheeted
FIR202504968,FIR/4968/2025,PS0229,Chamarajanagar,2025-07-27 21:42,2025-07-28 01:42,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",12.035955,77.029121,P000251,P008862,P001881,PI Naveen Patil,Under Investigation
FIR202501022,FIR/1022/2025,PS0073,Bengaluru Rural,2025-07-26 21:13,2025-07-28 02:13,Murder,Dowry Homicide,BNS 103(1),13.34956,77.618915,P002908,P005824,P008074,PI Chetan Kumar,Under Investigation
FIR202504199,FIR/4199/2025,PS0050,Belagavi,2025-07-27 23:36,2025-07-28 02:36,Vehicle Theft,Car Theft,BNS 303(2),15.715397,74.308139,P007859,P000337,P001856,SI Prakash Sharma,Closed
FIR202501586,FIR/1586/2025,PS0248,Chikkaballapura,2025-07-26 18:54,2025-07-28 02:54,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.258875,77.779456,P003807,P007257,P003636,SI Ravi Kumar,Under Investigation
FIR202504042,FIR/4042/2025,PS0038,Ballari,2025-07-25 18:07,2025-07-28 04:07,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",15.067435,77.057404,P007958,P006329,P001445,PI Naveen Patil,Under Investigation
FIR202502088,FIR/2088/2025,PS0077,Bengaluru Rural,2025-07-27 16:09,2025-07-28 04:09,Theft,Pocket Pick,BNS 303(2),13.343564,77.614944,P005236,P000655,P009294,PI Suresh Kulkarni,Under Investigation
FIR202501858,FIR/1858/2025,PS0150,Bengaluru Urban,2025-07-26 20:14,2025-07-28 04:14,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.093524,77.725493,P006732,P009335,P005124,SI Mahesh Bhat,Untraced
FIR202500937,FIR/0937/2025,PS0199,Chamarajanagar,2025-07-27 04:42,2025-07-28 08:42,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",11.858128,77.064086,P006607,P002578,P004243,PI Lakshmi Devi,Under Investigation
FIR202502511,FIR/2511/2025,PS0018,Bagalkote,2025-07-28 15:07,2025-07-28 16:07,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",16.214076,75.788202,P004065,P001123,P004038,PI Suresh Kulkarni,Chargesheeted
FIR202503235,FIR/3235/2025,PS0161,Bidar,2025-07-28 11:44,2025-07-28 17:44,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",17.967808,77.521729,P008317,P002180,P007796,PI Ramesh Gowda,Chargesheeted
FIR202500138,FIR/0138/2025,PS0053,Belagavi,2025-07-26 16:05,2025-07-29 00:05,Dacoity,Armed Dacoity,BNS 310(2),15.868036,74.307504,P007441,P009909,P006602,SI Ravi Kumar,Chargesheeted
FIR202504362,FIR/4362/2025,PS0072,Bengaluru Rural,2025-07-28 17:28,2025-07-29 01:28,Assault,Public Affray,"BNS 115(2), BNS 117(2)",13.316792,77.611067,P003403,P008009,P003317,SI Prakash Sharma,Chargesheeted
FIR202503790,FIR/3790/2025,PS0100,Bengaluru Rural,2025-07-24 01:41,2025-07-29 03:41,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.139591,77.548442,P009507,P001038,P005969,PI Chetan Kumar,Chargesheeted
FIR202501703,FIR/1703/2025,PS0170,Bidar,2025-07-27 10:14,2025-07-29 12:14,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.882943,77.379279,P008934,P004709,P000985,PI Naveen Patil,Under Investigation
FIR202501093,FIR/1093/2025,PS0157,Bidar,2025-07-29 08:58,2025-07-29 13:58,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),17.808722,77.566677,P004838,P006052,P007002,PI Lakshmi Devi,Chargesheeted
FIR202502709,FIR/2709/2025,PS0014,Bagalkote,2025-07-28 09:25,2025-07-29 17:25,NDPS,Drug Trafficking,NDPS Act Sec 20(b),16.285117,75.855174,P001991,P006173,P009888,SI Prakash Sharma,Chargesheeted
FIR202502311,FIR/2311/2025,PS0211,Chamarajanagar,2025-07-29 08:31,2025-07-29 17:31,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",11.837059,77.059829,P005371,P009353,P000537,PI Naveen Patil,Under Investigation
FIR202502810,FIR/2810/2025,PS0097,Bengaluru Rural,2025-07-29 17:17,2025-07-29 19:17,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",13.099972,77.479983,P008948,P003237,P001533,PI Ramesh Gowda,Under Investigation
FIR202500619,FIR/0619/2025,PS0213,Chamarajanagar,2025-07-27 16:16,2025-07-29 22:16,Assault,Public Affray,"BNS 115(2), BNS 117(2)",12.051131,76.918831,P001027,P008257,P009391,PI Chetan Kumar,Chargesheeted
FIR202503613,FIR/3613/2025,PS0206,Chamarajanagar,2025-07-28 19:08,2025-07-30 00:08,Robbery,Highway Robbery,BNS 309(4),11.836864,77.098211,P009246,P003386,P008339,SI Mahesh Bhat,Chargesheeted
FIR202504092,FIR/4092/2025,PS0174,Bidar,2025-07-29 15:09,2025-07-30 01:09,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",17.879987,77.579243,P001598,P002753,P006718,PI Suresh Kulkarni,Untraced
FIR202504984,FIR/4984/2025,PS0053,Belagavi,2025-07-28 17:35,2025-07-30 01:35,NDPS,Drug Trafficking,NDPS Act Sec 20(b),15.863397,74.310337,P002153,P008281,"P009745, P000499",PI Ramesh Gowda,Chargesheeted
FIR202502057,FIR/2057/2025,PS0243,Chikkaballapura,2025-07-30 02:15,2025-07-30 03:15,Fraud,Cheating,BNS 318(4),13.454005,77.892031,P005311,P006181,P009229,PI Lakshmi Devi,Untraced
FIR202501044,FIR/1044/2025,PS0174,Bidar,2025-07-29 16:23,2025-07-30 03:23,Robbery,Highway Robbery,BNS 309(4),17.85139,77.561646,P006586,P003101,"P003210, P002018",SI Ganesh Rao,Untraced
FIR202504691,FIR/4691/2025,PS0069,Belagavi,2025-07-28 21:10,2025-07-30 05:10,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",15.821759,74.324467,P009899,P006180,P003156,PI Lakshmi Devi,Chargesheeted
FIR202500496,FIR/0496/2025,PS0106,Bengaluru Rural,2025-07-28 20:27,2025-07-30 07:27,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",13.297382,77.541187,P003162,P007984,P005439,PI Lakshmi Devi,Under Investigation
FIR202502920,FIR/2920/2025,PS0185,Bidar,2025-07-29 01:41,2025-07-30 07:41,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",17.901916,77.488671,P002880,P004232,P001105,PI Harish Naik,Under Investigation
FIR202501219,FIR/1219/2025,PS0029,Ballari,2025-07-29 23:58,2025-07-30 07:58,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",14.961488,76.889743,P000712,P007723,P001173,SI Ganesh Rao,Under Investigation
FIR202502136,FIR/2136/2025,PS0191,Bidar,2025-07-30 03:58,2025-07-30 09:58,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),17.9385,77.385437,P006871,P000894,P001844,SI Ganesh Rao,Under Investigation
FIR202503075,FIR/3075/2025,PS0106,Bengaluru Rural,2025-07-30 07:26,2025-07-30 11:26,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.304393,77.550701,P009377,P009011,P008343,PI Suresh Kulkarni,Chargesheeted
FIR202503729,FIR/3729/2025,PS0168,Bidar,2025-07-30 04:07,2025-07-30 15:07,Fraud,Cheating,BNS 318(4),17.71793,77.684689,P009977,P007219,P006134,PI Suresh Kulkarni,Under Investigation
